source,dataset,architecture,method,eps,seed,trial_number,clean_acc,certified_acc,feasible,constraints,path
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,28,0.7364,0.58160001039505,True,"[-0.13640000000000008, -0.18160001039505003]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,29,0.7349,0.5807999968528748,True,"[-0.13490000000000002, -0.18079999685287473]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,30,0.7429,0.5834999680519104,True,"[-0.14290000000000003, -0.18349996805191038]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,31,0.735,0.5803999900817871,True,"[-0.135, -0.1803999900817871]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,32,0.7415,0.5801999568939209,True,"[-0.14150000000000007, -0.18019995689392088]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,33,0.7437,0.5778999924659729,True,"[-0.14370000000000005, -0.17789999246597288]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,34,0.7394,0.5791999697685242,True,"[-0.13939999999999997, -0.17919996976852415]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,35,0.7256,0.58160001039505,True,"[-0.12560000000000004, -0.18160001039505003]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,36,0.7281,0.5774999856948853,True,"[-0.1281, -0.17749998569488523]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,37,0.6749,0.5504999756813049,True,"[-0.07490000000000008, -0.1504999756813049]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,38,0.7401,0.5789999961853027,True,"[-0.1401, -0.1789999961853027]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,39,0.7445,0.5846999883651733,True,"[-0.14450000000000007, -0.18469998836517332]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,40,0.7409,0.5809999704360962,True,"[-0.14090000000000003, -0.18099997043609617]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,41,0.7457,0.5773999691009521,True,"[-0.14570000000000005, -0.17739996910095213]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,0,42,0.7102,0.5794000029563904,True,"[-0.11020000000000008, -0.17940000295639036]",cifar10_cnn7_cc_ibp_0.00784313725490196_0_complete_False
